# Title: January - December 2020 Contiguous U.S. County Minimum Temperature
# Units: Degrees Fahrenheit
# Missing: -99
# Note: Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
NC-189,Watauga County,North Carolina,42.8,3,129,39.8
NC-191,Wayne County,North Carolina,52.3,3,128,49.3
NC-193,Wilkes County,North Carolina,47.6,3.6,129,44
NC-195,Wilson County,North Carolina,52,3.5,129,48.5
NC-197,Yadkin County,North Carolina,48.1,3.4,128,44.7
NC-199,Yancey County,North Carolina,42.5,2.2,124,40.2
ND-001,Adams County,North Dakota,30.6,1.7,103,28.8
ND-003,Barnes County,North Dakota,31.5,3.2,119,28.3
ND-005,Benson County,North Dakota,30,3.8,120,26.2
ND-007,Billings County,North Dakota,30.7,1.2,94,29.5
ND-009,Bottineau County,North Dakota,29.3,3.1,115,26.3
ND-011,Bowman County,North Dakota,31,1.5,103,29.4
ND-013,Burke County,North Dakota,28.1,1.9,104,26.2
ND-015,Burleigh County,North Dakota,31.4,2.6,114,28.9
ND-017,Cass County,North Dakota,31.4,2,104,29.4
ND-019,Cavalier County,North Dakota,28.3,3.1,114,25.2
ND-021,Dickey County,North Dakota,32.3,2.7,118,29.7
ND-023,Divide County,North Dakota,28.3,2,105,26.3
ND-025,Dunn County,North Dakota,30.9,2,109,28.9
ND-027,Eddy County,North Dakota,30.6,3.5,116,27.2
ND-029,Emmons County,North Dakota,31.6,2,110,29.6
ND-031,Foster County,North Dakota,30.7,3.2,116,27.4
ND-033,Golden Valley County,North Dakota,30.8,1,92,29.8
ND-035,Grand Forks County,North Dakota,30,2.1,106,27.9
ND-037,Grant County,North Dakota,30.8,1.7,102,29.2
ND-039,Griggs County,North Dakota,30.5,3.5,119,27
ND-041,Hettinger County,North Dakota,30.4,1.7,101,28.7
ND-043,Kidder County,North Dakota,30.5,2.3,112,28.1
ND-045,LaMoure County,North Dakota,32.3,3.2,119,29.1
ND-047,Logan County,North Dakota,31.2,3,117,28.2
ND-049,McHenry County,North Dakota,30.5,3,118,27.5
ND-051,McIntosh County,North Dakota,31.6,3,118,28.5
ND-053,McKenzie County,North Dakota,30.3,1.6,102,28.7
ND-055,McLean County,North Dakota,31.6,2.7,119,28.8
ND-057,Mercer County,North Dakota,31.2,2,112,29.2
ND-059,Morton County,North Dakota,31.1,2,111,29.1
ND-061,Mountrail County,North Dakota,29.2,2,105,27.2
ND-063,Nelson County,North Dakota,29.9,3.3,116,26.6
ND-065,Oliver County,North Dakota,31.5,1.8,110,29.6
ND-067,Pembina County,North Dakota,30.1,3.2,113,26.9
ND-069,Pierce County,North Dakota,29.4,3.8,121,25.7
ND-071,Ramsey County,North Dakota,29.7,3.5,117,26.2
ND-073,Ransom County,North Dakota,32,2.1,110,29.9
ND-075,Renville County,North Dakota,29.7,2.6,111,27.1
ND-077,Richland County,North Dakota,33,2.6,112,30.4
ND-079,Rolette County,North Dakota,28.5,4,119,24.6
ND-081,Sargent County,North Dakota,32.4,2.2,111,30.3
ND-083,Sheridan County,North Dakota,31.2,3.2,119,28
ND-085,Sioux County,North Dakota,31.2,1.5,104,29.7
ND-087,Slope County,North Dakota,31,1.3,97,29.7
ND-089,Stark County,North Dakota,30.7,1.6,105,29.1
ND-091,Steele County,North Dakota,29.8,1.9,107,27.8
ND-093,Stutsman County,North Dakota,31.6,3.3,120,28.3
ND-095,Towner County,North Dakota,28.6,3.9,119,24.7
ND-097,Traill County,North Dakota,30.4,1.4,99,29
ND-099,Walsh County,North Dakota,30,2.8,113,27.2
ND-101,Ward County,North Dakota,30.6,2.6,117,28
ND-103,Wells County,North Dakota,30.3,3.1,118,27.2
ND-105,Williams County,North Dakota,29.1,1.8,99,27.3
OH-001,Adams County,Ohio,44.1,2.7,125,41.4
OH-003,Allen County,Ohio,43.4,3.2,122,40.1
OH-005,Ashland County,Ohio,41.8,3.7,127,38.1
OH-007,Ashtabula County,Ohio,41.7,3.8,125,37.9
OH-009,Athens County,Ohio,43.8,3.4,127,40.4
OH-011,Auglaize County,Ohio,42.9,2.8,121,40
OH-013,Belmont County,Ohio,42.4,2.7,119,39.7
OH-015,Brown County,Ohio,43.7,2.5,120,41.2
OH-017,Butler County,Ohio,44.3,2.4,117,41.8
OH-019,Carroll County,Ohio,42.5,4,127,38.6
OH-021,Champaign County,Ohio,42.8,2.8,119,40
OH-023,Clark County,Ohio,43.8,3.2,126,40.6
OH-025,Clermont County,Ohio,44.7,2.5,120,42.1
OH-027,Clinton County,Ohio,43.7,2.7,119,41
OH-029,Columbiana County,Ohio,41.9,3.5,127,38.4
OH-031,Coshocton County,Ohio,42.7,3.9,128,38.8
OH-033,Crawford County,Ohio,42.5,3.9,126,38.6
OH-035,Cuyahoga County,Ohio,44.1,3.4,125,40.8
OH-037,Darke County,Ohio,43.4,3.5,124,39.9
OH-039,Defiance County,Ohio,42.5,3.2,121,39.3
OH-041,Delaware County,Ohio,43.2,3,124,40.2
OH-043,Erie County,Ohio,44.4,2.8,122,41.6
OH-045,Fairfield County,Ohio,43.8,3.5,125,40.3
OH-047,Fayette County,Ohio,43.6,3.1,124,40.6
OH-049,Franklin County,Ohio,44.1,3.1,121,41.1
OH-051,Fulton County,Ohio,42.3,3.4,123,38.9
OH-053,Gallia County,Ohio,44.3,2.3,121,42
OH-055,Geauga County,Ohio,41.6,3.8,126,37.8
OH-057,Greene County,Ohio,44.5,3.3,126,41.2
OH-059,Guernsey County,Ohio,43,3.9,127,39.2
OH-061,Hamilton County,Ohio,45.3,2.5,119,42.8
OH-063,Hancock County,Ohio,43.9,4.1,126,39.8
OH-065,Hardin County,Ohio,44,4.2,128,39.8
OH-067,Harrison County,Ohio,42.6,3.5,126,39
OH-069,Henry County,Ohio,43.1,3.6,124,39.5
OH-071,Highland County,Ohio,43,2.1,116,40.9
OH-073,Hocking County,Ohio,43.7,3.6,126,40.1
OH-075,Holmes County,Ohio,42,3.7,128,38.3
OH-077,Huron County,Ohio,42.5,3.1,124,39.3
OH-079,Jackson County,Ohio,44.1,3.2,124,40.9
OH-081,Jefferson County,Ohio,42.8,3,124,39.8
OH-083,Knox County,Ohio,41.7,3.4,126,38.2
OH-085,Lake County,Ohio,43.8,4,126,39.8
OH-087,Lawrence County,Ohio,45.4,3.2,128,42.2
OH-089,Licking County,Ohio,42.7,3.4,126,39.3
OH-091,Logan County,Ohio,42.7,3.1,120,39.6
OH-093,Lorain County,Ohio,43.2,2.5,120,40.7
OH-095,Lucas County,Ohio,44.2,3.9,126,40.3
OH-097,Madison County,Ohio,43.5,3.1,123,40.4
OH-099,Mahoning County,Ohio,41,3.4,122,37.6
OH-101,Marion County,Ohio,43.4,3.8,128,39.6
OH-103,Medina County,Ohio,42.8,3.2,125,39.6
OH-105,Meigs County,Ohio,43.5,2.1,119,41.4
OH-107,Mercer County,Ohio,42.6,2.7,120,39.9
OH-109,Miami County,Ohio,44.4,3.6,127,40.7
OH-111,Monroe County,Ohio,42.8,3.1,123,39.7
OH-113,Montgomery County,Ohio,44.8,3.4,125,41.4
OH-115,Morgan County,Ohio,43.5,3.6,126,39.9
OH-117,Morrow County,Ohio,41.9,3.4,125,38.6
OH-119,Muskingum County,Ohio,43.4,4,128,39.4
OH-121,Noble County,Ohio,43.2,3.7,128,39.6
OH-123,Ottawa County,Ohio,44.5,3.2,124,41.3
OH-125,Paulding County,Ohio,42.3,2.6,119,39.7
OH-127,Perry County,Ohio,43.2,3.8,127,39.4
OH-129,Pickaway County,Ohio,44.7,3.4,127,41.3
OH-131,Pike County,Ohio,44.5,3.1,125,41.4
OH-133,Portage County,Ohio,42.1,4.1,127,38.1
OH-135,Preble County,Ohio,43.2,2.9,122,40.3
OH-137,Putnam County,Ohio,43.3,3.3,122,40
OH-139,Richland County,Ohio,41.8,4.1,127,37.7
OH-141,Ross County,Ohio,44.6,3.2,127,41.3
OH-143,Sandusky County,Ohio,43.7,3,119,40.7
OH-145,Scioto County,Ohio,44.7,3.3,127,41.4
OH-147,Seneca County,Ohio,43,3.2,123,39.8
OH-149,Shelby County,Ohio,42.9,3,120,39.9
OH-151,Stark County,Ohio,43,4.5,128,38.6
OH-153,Summit County,Ohio,43.9,4.4,127,39.6
OH-155,Trumbull County,Ohio,40.9,3.6,125,37.3
OH-157,Tuscarawas County,Ohio,42.8,4,128,38.8
OH-159,Union County,Ohio,43.2,3,124,40.2
OH-161,Van Wert County,Ohio,42.6,2.6,119,40
OH-163,Vinton County,Ohio,43.7,3.3,123,40.5
OH-165,Warren County,Ohio,44.7,2.8,120,41.9
OH-167,Washington County,Ohio,44.5,3.6,129,40.8
OH-169,Wayne County,Ohio,42.1,3.5,127,38.6
OH-171,Williams County,Ohio,41.7,3.4,122,38.3
OH-173,Wood County,Ohio,43.9,3.9,124,40
OH-175,Wyandot County,Ohio,44,4.3,127,39.7
OK-001,Adair County,Oklahoma,48.6,1.2,106,47.3
OK-003,Alfalfa County,Oklahoma,46.4,1.1,101,45.3
OK-005,Atoka County,Oklahoma,51.8,1.5,116,50.3
OK-007,Beaver County,Oklahoma,43.7,0.5,85,43.2
OK-009,Beckham County,Oklahoma,48,1.5,108,46.5
OK-011,Blaine County,Oklahoma,47.4,0.7,88,46.7
OK-013,Bryan County,Oklahoma,53.2,1.9,122,51.3
OK-015,Caddo County,Oklahoma,49.3,1.1,103,48.2
OK-017,Canadian County,Oklahoma,48.9,1.2,101,47.6
OK-019,Carter County,Oklahoma,51.8,1.2,106,50.5
OK-021,Cherokee County,Oklahoma,49.1,0.6,88,48.5
OK-023,Choctaw County,Oklahoma,52.4,2,122,50.4
OK-025,Cimarron County,Oklahoma,40.5,0.8,95,39.8
OK-027,Cleveland County,Oklahoma,49.6,0.7,90,48.9
OK-029,Coal County,Oklahoma,51.1,1.1,106,50
OK-031,Comanche County,Oklahoma,50.4,1.3,106,49.1
OK-033,Cotton County,Oklahoma,50.8,1,98,49.8
OK-035,Craig County,Oklahoma,48.2,0.5,82,47.7
OK-037,Creek County,Oklahoma,49.2,0.8,98,48.4
OK-039,Custer County,Oklahoma,47.3,0.8,95,46.5
OK-041,Delaware County,Oklahoma,48.2,0.8,95,47.4
OK-043,Dewey County,Oklahoma,46.5,0.8,92,45.7
OK-045,Ellis County,Oklahoma,45.2,1,101,44.1
OK-047,Garfield County,Oklahoma,47.8,1.4,104,46.4
OK-049,Garvin County,Oklahoma,50.5,1.1,102,49.4
OK-051,Grady County,Oklahoma,49.8,1.3,104,48.5
OK-053,Grant County,Oklahoma,47.1,1.5,104,45.6
OK-055,Greer County,Oklahoma,48.9,1.3,106,47.6
OK-057,Harmon County,Oklahoma,48.9,1.4,110,47.4
OK-059,Harper County,Oklahoma,44.6,0.6,87,44
OK-061,Haskell County,Oklahoma,50.9,0.7,89,50.2
OK-063,Hughes County,Oklahoma,50.2,0.7,98,49.5
OK-065,Jackson County,Oklahoma,49.9,1.3,110,48.6
OK-067,Jefferson County,Oklahoma,51.7,1,97,50.6
OK-069,Johnston County,Oklahoma,51.9,1.2,107,50.8
OK-071,Kay County,Oklahoma,47.8,1.4,108,46.4
OK-073,Kingfisher County,Oklahoma,48.3,1,98,47.3
OK-075,Kiowa County,Oklahoma,49.7,1.5,115,48.2
OK-077,Latimer County,Oklahoma,51,1.2,111,49.7
OK-079,Le Flore County,Oklahoma,50.6,1.8,119,48.8
OK-081,Lincoln County,Oklahoma,48.9,0.2,76,48.7
OK-083,Logan County,Oklahoma,48.6,0.6,89,48
OK-085,Love County,Oklahoma,52.6,1.2,103,51.4
OK-087,McClain County,Oklahoma,50,1.2,102,48.8
OK-089,McCurtain County,Oklahoma,52.4,3.2,127,49.2
OK-091,McIntosh County,Oklahoma,50.9,0.5,89,50.3
OK-093,Major County,Oklahoma,46.8,0.8,94,45.9
OK-095,Marshall County,Oklahoma,53,1.3,111,51.7
OK-097,Mayes County,Oklahoma,48.5,-0.1,54,48.6
OK-099,Murray County,Oklahoma,51.3,1,101,50.2
OK-101,Muskogee County,Oklahoma,50.4,0.4,88,49.9
OK-103,Noble County,Oklahoma,48.5,1.4,105,47.1
OK-105,Nowata County,Oklahoma,48.3,0.8,92,47.5
OK-107,Okfuskee County,Oklahoma,49.8,0.6,94,49.1
OK-109,Oklahoma County,Oklahoma,49.3,0.6,86,48.7
OK-111,Okmulgee County,Oklahoma,50.2,0.6,92,49.6
OK-113,Osage County,Oklahoma,48.1,1.1,104,47
OK-115,Ottawa County,Oklahoma,48.7,1.5,110,47.2
OK-117,Pawnee County,Oklahoma,48.8,1.4,106,47.5
OK-119,Payne County,Oklahoma,48.9,1.1,101,47.8
OK-121,Pittsburg County,Oklahoma,50.8,0.6,99,50.2
OK-123,Pontotoc County,Oklahoma,50.6,1,105,49.6
OK-125,Pottawatomie County,Oklahoma,49.5,0.4,86,49.1
OK-127,Pushmataha County,Oklahoma,51.6,2.1,121,49.5
OK-129,Roger Mills County,Oklahoma,46.9,1.4,109,45.5
OK-131,Rogers County,Oklahoma,48.9,0.5,82,48.4
OK-133,Seminole County,Oklahoma,49.6,0.5,91,49.1
OK-135,Sequoyah County,Oklahoma,50.4,1.1,103,49.3
OK-137,Stephens County,Oklahoma,50.6,1,98,49.7
OK-139,Texas County,Oklahoma,43,1.4,111,41.6
OK-141,Tillman County,Oklahoma,50.6,1.4,111,49.2
OK-143,Tulsa County,Oklahoma,49.5,0.7,92,48.8
OK-145,Wagoner County,Oklahoma,49.8,0.4,83,49.4
OK-147,Washington County,Oklahoma,48.2,1,101,47.2
OK-149,Washita County,Oklahoma,48.3,0.9,94,47.4
OK-151,Woods County,Oklahoma,45.2,0.6,85,44.5
OK-153,Woodward County,Oklahoma,45.4,0.8,94,44.6
OR-001,Baker County,Oregon,35.3,2.3,119,33
OR-003,Benton County,Oregon,42.9,1.1,107,41.8
OR-005,Clackamas County,Oregon,40.8,2.1,121,38.7
OR-007,Clatsop County,Oregon,42.5,2.2,120,40.3
OR-009,Columbia County,Oregon,42.6,2.3,120,40.3
OR-011,Coos County,Oregon,43.7,1.6,111,42.1
OR-013,Crook County,Oregon,33.8,1.6,114,32.2
OR-015,Curry County,Oregon,44.2,1.8,120,42.4
OR-017,Deschutes County,Oregon,32.6,1.7,115,30.9
OR-019,Douglas County,Oregon,41.7,1.7,117,40
OR-021,Gilliam County,Oregon,39.7,1.8,119,37.9
OR-023,Grant County,Oregon,33.1,1.6,112,31.5
OR-025,Harney County,Oregon,33.8,1.7,107,32.1
OR-027,Hood River County,Oregon,38.6,2.5,123,36.1
OR-029,Jackson County,Oregon,40,1.9,117,38.1
OR-031,Jefferson County,Oregon,36.7,2,123,34.7
OR-033,Josephine County,Oregon,41.8,2,120,39.8
OR-035,Klamath County,Oregon,32.4,2.1,116,30.3
OR-037,Lake County,Oregon,32.9,1.8,114,31.1
OR-039,Lane County,Oregon,41.2,1.3,113,39.9
OR-041,Lincoln County,Oregon,43.8,1.1,111,42.6
OR-043,Linn County,Oregon,40.6,1.6,116,39.1
OR-045,Malheur County,Oregon,35.8,1.4,102,34.4
OR-047,Marion County,Oregon,41.5,1.8,117,39.7
OR-049,Morrow County,Oregon,39.5,2.3,119,37.2
OR-051,Multnomah County,Oregon,43.8,2.3,120,41.5
OR-053,Polk County,Oregon,42.8,1.3,115,41.5
OR-055,Sherman County,Oregon,39.8,1.8,119,38.1
OR-057,Tillamook County,Oregon,42.6,1.9,121,40.7
OR-059,Umatilla County,Oregon,38.7,2.3,119,36.5
OR-061,Union County,Oregon,34.5,1.7,116,32.8
OR-063,Wallowa County,Oregon,33.3,1.4,110,31.9
OR-065,Wasco County,Oregon,39,2.3,123,36.6
OR-067,Washington County,Oregon,42.8,1.8,118,41
OR-069,Wheeler County,Oregon,36.3,1.4,113,34.9
OR-071,Yamhill County,Oregon,43.4,1.8,119,41.6
PA-001,Adams County,Pennsylvania,44.1,3.5,127,40.6
PA-003,Allegheny County,Pennsylvania,43.3,3,124,40.3
PA-005,Armstrong County,Pennsylvania,40.9,3.2,127,37.7
PA-007,Beaver County,Pennsylvania,42.5,3,124,39.5
PA-009,Bedford County,Pennsylvania,42.5,3.9,129,38.6
PA-011,Berks County,Pennsylvania,44.4,4.4,129,40
PA-013,Blair County,Pennsylvania,41.1,3.1,126,38
PA-015,Bradford County,Pennsylvania,38.8,3.1,125,35.7
PA-017,Bucks County,Pennsylvania,45.1,4.8,129,40.3
PA-019,Butler County,Pennsylvania,41,3.2,124,37.8
PA-021,Cambria County,Pennsylvania,39.5,2.6,124,36.8
PA-023,Cameron County,Pennsylvania,37.6,1.7,114,35.9
PA-025,Carbon County,Pennsylvania,40.1,4,126,36.1
PA-027,Centre County,Pennsylvania,40.4,2.4,123,38
PA-029,Chester County,Pennsylvania,45.3,4.1,129,41.2
PA-031,Clarion County,Pennsylvania,39.4,3.1,123,36.3
PA-033,Clearfield County,Pennsylvania,39.1,2.8,125,36.3
PA-035,Clinton County,Pennsylvania,39,1.8,114,37.2
PA-037,Columbia County,Pennsylvania,40.8,3.2,125,37.6
PA-039,Crawford County,Pennsylvania,40,3.6,125,36.3
PA-041,Cumberland County,Pennsylvania,44,3,127,41
PA-043,Dauphin County,Pennsylvania,44.1,3.6,125,40.4
PA-045,Delaware County,Pennsylvania,47.5,3.9,127,43.6
PA-047,Elk County,Pennsylvania,38.3,3.5,125,34.8
PA-049,Erie County,Pennsylvania,41.1,3.9,126,37.2
PA-051,Fayette County,Pennsylvania,42,3,127,39.1
PA-053,Forest County,Pennsylvania,38.4,2.9,122,35.5
PA-055,Franklin County,Pennsylvania,43.2,2.9,124,40.3
PA-057,Fulton County,Pennsylvania,43.3,3.9,129,39.5
PA-059,Greene County,Pennsylvania,42.6,3,126,39.6
PA-061,Huntingdon County,Pennsylvania,42.3,3.1,127,39.2
PA-063,Indiana County,Pennsylvania,40.3,2.8,123,37.5
PA-065,Jefferson County,Pennsylvania,39.2,3.5,126,35.7
PA-067,Juniata County,Pennsylvania,42.9,2.5,123,40.4
PA-069,Lackawanna County,Pennsylvania,39.9,4.2,126,35.7
PA-071,Lancaster County,Pennsylvania,45.4,4.5,129,40.9
PA-073,Lawrence County,Pennsylvania,41.3,3.2,122,38.2
PA-075,Lebanon County,Pennsylvania,44.4,4.3,129,40.1
PA-077,Lehigh County,Pennsylvania,43.4,4.7,129,38.7
PA-079,Luzerne County,Pennsylvania,40.3,3.9,125,36.4
PA-081,Lycoming County,Pennsylvania,39.3,2.8,123,36.5
PA-083,McKean County,Pennsylvania,37.4,3.8,125,33.6
PA-085,Mercer County,Pennsylvania,40.4,3.6,125,36.8
PA-087,Mifflin County,Pennsylvania,42.3,2.6,125,39.7
PA-089,Monroe County,Pennsylvania,39.3,3.8,126,35.6
PA-091,Montgomery County,Pennsylvania,46.1,4.6,129,41.5
PA-093,Montour County,Pennsylvania,41.4,3.1,125,38.4
PA-095,Northampton County,Pennsylvania,42.6,4.8,128,37.7
PA-097,Northumberland County,Pennsylvania,42,3.2,125,38.8
PA-099,Perry County,Pennsylvania,43.5,2.7,123,40.8
PA-101,Philadelphia County,Pennsylvania,47.9,4.2,128,43.7
PA-103,Pike County,Pennsylvania,38.9,3.5,126,35.4
PA-105,Potter County,Pennsylvania,36.6,2.3,119,34.3
PA-107,Schuylkill County,Pennsylvania,41.9,3.8,127,38.1
PA-109,Snyder County,Pennsylvania,42.1,2.6,122,39.5
PA-111,Somerset County,Pennsylvania,40,3.4,128,36.6
PA-113,Sullivan County,Pennsylvania,38,2.8,124,35.1
PA-115,Susquehanna County,Pennsylvania,38.6,3.4,125,35.2
PA-117,Tioga County,Pennsylvania,37.3,2.8,123,34.5
PA-119,Union County,Pennsylvania,41.3,2.7,123,38.6
PA-121,Venango County,Pennsylvania,39.7,3.4,122,36.2
PA-123,Warren County,Pennsylvania,38.4,3.4,125,35
PA-125,Washington County,Pennsylvania,42.7,2.9,125,39.7
PA-127,Wayne County,Pennsylvania,38.2,3.6,125,34.7
PA-129,Westmoreland County,Pennsylvania,42.2,2.8,125,39.4
PA-131,Wyoming County,Pennsylvania,40.1,3.9,125,36.2
PA-133,York County,Pennsylvania,45,4.5,129,40.5
RI-001,Bristol County,Rhode Island,45.3,4.1,127,41.3
RI-003,Kent County,Rhode Island,43.2,4.3,127,38.9
RI-005,Newport County,Rhode Island,45.4,4.2,129,41.2
RI-007,Providence County,Rhode Island,42.5,4.2,126,38.3
RI-009,Washington County,Rhode Island,44.2,4.7,128,39.5
SC-001,Abbeville County,South Carolina,52.8,2.8,126,50
SC-003,Aiken County,South Carolina,55.1,4,129,51.1
SC-005,Allendale County,South Carolina,55.8,3.9,129,51.9
SC-007,Anderson County,South Carolina,52.3,2.9,127,49.4
SC-009,Bamberg County,South Carolina,55.7,4,129,51.7
SC-011,Barnwell County,South Carolina,55.6,4.1,129,51.5
SC-013,Beaufort County,South Carolina,60.1,4,129,56.1
SC-015,Berkeley County,South Carolina,56.7,4.4,129,52.3
SC-017,Calhoun County,South Carolina,55.1,3.5,128,51.7
SC-019,Charleston County,South Carolina,58.5,4.2,129,54.3
SC-021,Cherokee County,South Carolina,50.3,2.9,128,47.4
SC-023,Chester County,South Carolina,51.6,2.9,129,48.7
SC-025,Chesterfield County,South Carolina,53,3.7,129,49.3
SC-027,Clarendon County,South Carolina,55.2,3.8,129,51.4
SC-029,Colleton County,South Carolina,56.9,4.4,129,52.5
SC-031,Darlington County,South Carolina,54.4,4,129,50.5
SC-033,Dillon County,South Carolina,54.4,4.1,129,50.3
SC-035,Dorchester County,South Carolina,56.8,4.8,129,52.1
SC-037,Edgefield County,South Carolina,54.2,3.3,129,50.9
SC-039,Fairfield County,South Carolina,52.1,2.6,124,49.6
SC-041,Florence County,South Carolina,55,3.9,129,51.1
SC-043,Georgetown County,South Carolina,55.4,2.7,129,52.6
SC-045,Greenville County,South Carolina,51.2,2.6,126,48.6
SC-047,Greenwood County,South Carolina,52.9,2.7,129,50.3
SC-049,Hampton County,South Carolina,56.4,3.8,129,52.6
SC-051,Horry County,South Carolina,55.1,3.4,129,51.7
SC-053,Jasper County,South Carolina,58,4,129,54.1
SC-055,Kershaw County,South Carolina,52.7,3.1,128,49.6
SC-057,Lancaster County,South Carolina,51.6,3.2,129,48.3
SC-059,Laurens County,South Carolina,52.3,2.7,129,49.6
SC-061,Lee County,South Carolina,54.1,3.6,129,50.5
SC-063,Lexington County,South Carolina,53.7,3.2,128,50.5
SC-065,McCormick County,South Carolina,53.5,2.8,128,50.7
SC-067,Marion County,South Carolina,54.9,3.7,129,51.2
SC-069,Marlboro County,South Carolina,53.9,3.8,129,50.1
SC-071,Newberry County,South Carolina,52.4,2.5,126,49.8
SC-073,Oconee County,South Carolina,50.4,2.3,124,48.1
SC-075,Orangeburg County,South Carolina,55.6,4,129,51.5
SC-077,Pickens County,South Carolina,51.3,3.3,128,48
SC-079,Richland County,South Carolina,53.7,2.5,126,51.2
SC-081,Saluda County,South Carolina,53,3,129,50
SC-083,Spartanburg County,South Carolina,51.5,3.1,128,48.4
SC-085,Sumter County,South Carolina,54.4,3.1,129,51.3
SC-087,Union County,South Carolina,51.6,3,129,48.6
SC-089,Williamsburg County,South Carolina,55.1,3.7,129,51.3
SC-091,York County,South Carolina,51,2.9,128,48.2
SD-003,Aurora County,South Dakota,36.6,3.1,119,33.4
SD-005,Beadle County,South Dakota,34.9,2.7,115,32.2
SD-007,Bennett County,South Dakota,35.4,2.5,116,32.8
SD-009,Bon Homme County,South Dakota,38,2.8,117,35.2
SD-011,Brookings County,South Dakota,34.1,2.5,115,31.6
SD-013,Brown County,South Dakota,33,2.5,115,30.5
SD-015,Brule County,South Dakota,37.3,3.6,122,33.7
SD-017,Buffalo County,South Dakota,35.5,2.7,116,32.8
SD-019,Butte County,South Dakota,33.2,2,107,31.2
SD-021,Campbell County,South Dakota,32.6,1.9,111,30.6
SD-023,Charles Mix County,South Dakota,38.1,3.1,121,35
SD-025,Clark County,South Dakota,33.5,2.8,115,30.7
SD-027,Clay County,South Dakota,37.7,2.5,113,35.2
SD-029,Codington County,South Dakota,32.8,2.9,113,30
SD-031,Corson County,South Dakota,32.3,1.3,102,31
SD-033,Custer County,South Dakota,34,2.1,108,32
SD-035,Davison County,South Dakota,36,2,112,33.9
SD-037,Day County,South Dakota,32.7,2.4,113,30.3
SD-039,Deuel County,South Dakota,34,2.9,117,31.1
SD-041,Dewey County,South Dakota,33.8,1.7,106,32.1
SD-043,Douglas County,South Dakota,37.1,2.9,119,34.2
SD-045,Edmunds County,South Dakota,32.9,2.4,114,30.4
SD-047,Fall River County,South Dakota,34.5,2,110,32.5
SD-049,Faulk County,South Dakota,33.7,2.7,117,30.9
SD-051,Grant County,South Dakota,33.9,2.9,117,31
SD-053,Gregory County,South Dakota,37.6,2.8,118,34.9
SD-055,Haakon County,South Dakota,34.3,1.2,95,33
SD-057,Hamlin County,South Dakota,33.1,2.7,114,30.4
SD-059,Hand County,South Dakota,34.8,3,120,31.8
SD-061,Hanson County,South Dakota,35.8,1.8,106,34
SD-063,Harding County,South Dakota,32.1,2.2,109,29.9
SD-065,Hughes County,South Dakota,35.2,2.6,116,32.7
SD-067,Hutchinson County,South Dakota,37.1,2.9,117,34.2
SD-069,Hyde County,South Dakota,34.3,3,120,31.2
SD-071,Jackson County,South Dakota,35.7,2,108,33.6
SD-073,Jerauld County,South Dakota,35.3,2.2,109,33.1
SD-075,Jones County,South Dakota,35.6,2.1,109,33.5
SD-077,Kingsbury County,South Dakota,34,2.5,113,31.5
SD-079,Lake County,South Dakota,34.7,2.3,113,32.4
SD-081,Lawrence County,South Dakota,31,1.4,96,29.6
SD-083,Lincoln County,South Dakota,36.2,2.1,108,34.1
SD-085,Lyman County,South Dakota,36.3,2.6,116,33.6
SD-087,McCook County,South Dakota,36.1,2.7,117,33.4
SD-089,McPherson County,South Dakota,32,2.5,113,29.6
SD-091,Marshall County,South Dakota,32.5,2,106,30.5
SD-093,Meade County,South Dakota,34,1.7,104,32.3
SD-095,Mellette County,South Dakota,36.1,2.3,111,33.8
SD-097,Miner County,South Dakota,35.1,2.3,110,32.8
SD-099,Minnehaha County,South Dakota,35.7,2.7,114,33
SD-101,Moody County,South Dakota,34.9,2.6,116,32.3
SD-102,Oglala Lakota County,South Dakota,35.7,2.3,111,33.3
SD-103,Pennington County,South Dakota,33.9,2,109,31.9
SD-105,Perkins County,South Dakota,32,1.8,105,30.2
SD-107,Potter County,South Dakota,33.4,2.6,114,30.8
SD-109,Roberts County,South Dakota,33.7,2.8,116,30.9
SD-111,Sanborn County,South Dakota,35.4,2,110,33.3
SD-115,Spink County,South Dakota,34.3,3,120,31.4
SD-117,Stanley County,South Dakota,35,1.9,109,33.1
SD-119,Sully County,South Dakota,34.5,2.7,117,31.8
SD-121,Todd County,South Dakota,35.9,2.3,114,33.6
SD-123,Tripp County,South Dakota,36.3,2.1,108,34.2
SD-125,Turner County,South Dakota,37,3,116,34.1
SD-127,Union County,South Dakota,37.5,2.2,110,35.3
SD-129,Walworth County,South Dakota,33.3,2.4,113,30.9
SD-135,Yankton County,South Dakota,38.4,3.5,121,34.9
SD-137,Ziebach County,South Dakota,33.6,1.6,102,32.1
TN-001,Anderson County,Tennessee,48.4,2.6,127,45.7
TN-003,Bedford County,Tennessee,49,2.7,123,46.3
TN-005,Benton County,Tennessee,49.9,3.6,126,46.3
TN-007,Bledsoe County,Tennessee,48.8,3.4,127,45.4
TN-009,Blount County,Tennessee,48.5,2,120,46.5
TN-011,Bradley County,Tennessee,50.4,3,128,47.3
TN-013,Campbell County,Tennessee,46.5,2.5,126,44
TN-015,Cannon County,Tennessee,48.6,3.1,126,45.5
TN-017,Carroll County,Tennessee,49.7,3.1,125,46.6
TN-019,Carter County,Tennessee,44.2,2.4,125,41.8
