ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean,
VA-187,Warren County,Virginia,42.2,1.3,102,40.9,
VA-191,Washington County,Virginia,42.6,0.9,93,41.7,
VA-193,Westmoreland County,Virginia,47.6,1.6,111,46.1,
VA-195,Wise County,Virginia,41.9,-0.3,40,42.2,
VA-197,Wythe County,Virginia,40.3,0.8,82,39.5,
VA-199,York County,Virginia,50.5,1.7,112,48.8,
VA-510,Alexandria City,Virginia,47.4,1.9,111,45.4,
VA-520,Bristol City,Virginia,44,0.8,89,43.2,
VA-530,Buena Vista City,Virginia,44.3,1.1,100,43.2,
VA-540,Charlottesville City,Virginia,46.1,2.1,112,44,
VA-550,Chesapeake City,Virginia,50.2,1.7,111,48.5,
VA-570,Colonial Heights City,Virginia,47.7,0.3,69,47.4,
VA-580,Covington City,Virginia,42.7,0.6,84,42,
VA-590,Danville City,Virginia,46.1,0.1,54,46,
VA-595,Emporia City,Virginia,48.3,2.1,115,46.2,
VA-600,Fairfax City,Virginia,46.2,1.9,109,44.3,
VA-610,Falls Church City,Virginia,46.3,1.7,106,44.6,
VA-620,Franklin City,Virginia,48.2,1.4,104,46.8,
VA-630,Fredericksburg City,Virginia,46.3,2.7,119,43.5,
VA-640,Galax City,Virginia,42,1.6,111,40.4,
VA-650,Hampton City,Virginia,51.6,1.7,112,49.9,
VA-660,Harrisonburg City,Virginia,43.2,2,112,41.3,
VA-670,Hopewell City,Virginia,48.6,0.2,60,48.4,
VA-680,Lynchburg City,Virginia,46.4,2.5,121,44,
VA-683,Manassas City,Virginia,46.2,2.4,115,43.9,
VA-685,Manassas Park City,Virginia,46.3,2.3,112,44,
VA-690,Martinsville City,Virginia,45.5,1.3,101,44.1,
VA-700,Newport News City,Virginia,51.1,1.6,113,49.4,
VA-710,Norfolk City,Virginia,52.5,1.9,113,50.6,
VA-720,Norton City,Virginia,42.1,-0.4,33,42.5,
VA-730,Petersburg City,Virginia,47.7,0.4,76,47.3,
VA-735,Poquoson City,Virginia,51.5,1.7,111,49.8,
VA-740,Portsmouth City,Virginia,52.3,1.7,111,50.6,
VA-750,Radford City,Virginia,42.1,1.1,97,41,
VA-760,Richmond City,Virginia,47.3,1.3,103,46.1,
VA-770,Roanoke City,Virginia,45.4,1.3,99,44,
VA-775,Salem City,Virginia,45.1,1.4,100,43.7,
VA-790,Staunton City,Virginia,43.8,2.2,119,41.6,
VA-800,Suffolk City,Virginia,49.1,1.3,106,47.8,
VA-810,Virginia Beach City,Virginia,52.2,1.9,112,50.2,
VA-820,Waynesboro City,Virginia,44.5,2.2,117,42.3,
VA-830,Williamsburg City,Virginia,49.4,1.6,112,47.7,
VA-840,Winchester City,Virginia,41.7,0.6,78,41.1,
WA-001,Adams County,Washington,37.2,1,90,36.2,
WA-003,Asotin County,Washington,37.5,1.8,104,35.6,
WA-005,Benton County,Washington,40.9,1,89,39.8,
WA-007,Chelan County,Washington,34.4,1.4,103,33,
WA-009,Clallam County,Washington,40.3,1,103,39.3,
WA-011,Clark County,Washington,43,1.7,111,41.3,
WA-013,Columbia County,Washington,37.9,1.5,102,36.3,
WA-015,Cowlitz County,Washington,41.5,1.9,117,39.6,
WA-017,Douglas County,Washington,36.1,0,60,36.1,
WA-019,Ferry County,Washington,31.4,-0.2,51,31.5,
WA-021,Franklin County,Washington,40.2,1.5,101,38.7,
WA-023,Garfield County,Washington,38.1,1.7,106,36.4,
WA-025,Grant County,Washington,38.1,0.4,73,37.6,
WA-027,Grays Harbor County,Washington,41.5,1.1,104,40.3,
WA-029,Island County,Washington,42.9,1,101,41.9,
WA-031,Jefferson County,Washington,38.4,1.2,108,37.1,
WA-033,King County,Washington,40.5,1.5,113,39.1,
WA-035,Kitsap County,Washington,43.7,1.6,111,42.1,
WA-037,Kittitas County,Washington,35.7,1.6,105,34,
WA-039,Klickitat County,Washington,37.6,1,92,36.6,
WA-041,Lewis County,Washington,39.4,1.8,120,37.6,
WA-043,Lincoln County,Washington,34.2,0,60,34.2,
WA-045,Mason County,Washington,40.6,1.1,107,39.5,
WA-047,Okanogan County,Washington,32.8,0.8,81,32.1,
WA-049,Pacific County,Washington,42.2,1.8,113,40.5,
WA-051,Pend Oreille County,Washington,32.3,0.8,84,31.5,
WA-053,Pierce County,Washington,39.6,1.8,118,37.7,
WA-055,San Juan County,Washington,42.7,0.6,80,42.1,
WA-057,Skagit County,Washington,38.4,1,95,37.4,
WA-059,Skamania County,Washington,38.2,2.1,118,36.2,
WA-061,Snohomish County,Washington,39.1,0.9,100,38.2,
WA-063,Spokane County,Washington,36.3,1.2,99,35.1,
WA-065,Stevens County,Washington,33.5,0,58,33.4,
WA-067,Thurston County,Washington,41.3,0.4,81,41,
WA-069,Wahkiakum County,Washington,42.1,1.9,114,40.2,
WA-071,Walla Walla County,Washington,40.8,0.9,81,39.9,
WA-073,Whatcom County,Washington,36.7,1.2,94,35.5,
WA-075,Whitman County,Washington,37.9,1.4,101,36.5,
WA-077,Yakima County,Washington,36.2,1.8,109,34.4,
WV-001,Barbour County,West Virginia,40.2,0.6,83,39.6,
WV-003,Berkeley County,West Virginia,41.9,1,97,40.9,
WV-005,Boone County,West Virginia,43.5,0.2,65,43.3,
WV-007,Braxton County,West Virginia,42,0.8,79,41.2,
WV-009,Brooke County,West Virginia,40.9,0.7,86,40.2,
WV-011,Cabell County,West Virginia,44.1,0.9,95,43.2,
WV-013,Calhoun County,West Virginia,41.9,1.1,97,40.8,
WV-015,Clay County,West Virginia,42.7,0.6,79,42,
WV-017,Doddridge County,West Virginia,41.2,1.2,98,40,
WV-019,Fayette County,West Virginia,41.7,0.4,74,41.3,
WV-021,Gilmer County,West Virginia,41.8,1.2,95,40.7,
WV-023,Grant County,West Virginia,38.6,0.7,83,37.9,
WV-025,Greenbrier County,West Virginia,39.3,0.8,84,38.5,
WV-027,Hampshire County,West Virginia,40.3,0.6,83,39.7,
WV-029,Hancock County,West Virginia,40.6,0.7,86,39.9,
WV-031,Hardy County,West Virginia,39.7,0.9,93,38.8,
WV-033,Harrison County,West Virginia,41.1,0.8,88,40.4,
WV-035,Jackson County,West Virginia,42.2,0.2,69,42,
WV-037,Jefferson County,West Virginia,42.8,1.1,102,41.6,
WV-039,Kanawha County,West Virginia,43.7,0.5,80,43.2,
WV-041,Lewis County,West Virginia,41.4,0.7,78,40.7,
WV-043,Lincoln County,West Virginia,44.1,0.5,83,43.6,
WV-045,Logan County,West Virginia,44,0.3,68,43.7,
WV-047,McDowell County,West Virginia,42,0.3,70,41.6,
WV-049,Marion County,West Virginia,41,0.6,83,40.3,
WV-051,Marshall County,West Virginia,40.3,0.5,76,39.8,
WV-053,Mason County,West Virginia,42,-0.4,36,42.4,
WV-055,Mercer County,West Virginia,40.4,-0.1,45,40.5,
WV-057,Mineral County,West Virginia,40.3,0.5,80,39.7,
WV-059,Mingo County,West Virginia,44.1,0.1,57,44,
WV-061,Monongalia County,West Virginia,40.9,0.7,87,40.1,
WV-063,Monroe County,West Virginia,41,0.8,87,40.2,
WV-065,Morgan County,West Virginia,40.8,0.6,82,40.3,
WV-067,Nicholas County,West Virginia,40.4,0.3,68,40.1,
WV-069,Ohio County,West Virginia,40.7,0.7,87,39.9,
WV-071,Pendleton County,West Virginia,38.3,0.7,87,37.5,
WV-073,Pleasants County,West Virginia,41.7,1.4,100,40.3,
WV-075,Pocahontas County,West Virginia,37,0.8,87,36.1,
WV-077,Preston County,West Virginia,38.9,1,92,37.9,
WV-079,Putnam County,West Virginia,43.4,0.5,81,42.9,
WV-081,Raleigh County,West Virginia,41.2,0.3,60,40.9,
WV-083,Randolph County,West Virginia,37.5,1.1,91,36.4,
WV-085,Ritchie County,West Virginia,41.6,1.3,99,40.3,
WV-087,Roane County,West Virginia,42.2,0.8,90,41.4,
WV-089,Summers County,West Virginia,41.6,0.5,78,41.1,
WV-091,Taylor County,West Virginia,40.9,0.4,77,40.5,
WV-093,Tucker County,West Virginia,36.9,0.9,90,36,
WV-095,Tyler County,West Virginia,41.2,1.2,96,39.9,
WV-097,Upshur County,West Virginia,40.5,0.8,77,39.7,
WV-099,Wayne County,West Virginia,44.2,0.8,92,43.4,
WV-101,Webster County,West Virginia,39.4,0.6,69,38.8,
WV-103,Wetzel County,West Virginia,40.4,0.7,84,39.7,
WV-105,Wirt County,West Virginia,42,1,93,41,
WV-107,Wood County,West Virginia,42.8,1.2,102,41.5,
WV-109,Wyoming County,West Virginia,42.2,0.3,69,41.9,
WI-001,Adams County,Wisconsin,33.7,1.2,93,32.5,
WI-003,Ashland County,Wisconsin,28.4,0,55,28.4,
WI-005,Barron County,Wisconsin,30.3,-0.1,53,30.4,
WI-007,Bayfield County,Wisconsin,28.7,0.3,73,28.4,
WI-009,Brown County,Wisconsin,35.9,2.5,108,33.4,
WI-011,Buffalo County,Wisconsin,33.6,-0.1,55,33.7,
WI-013,Burnett County,Wisconsin,30.4,0.9,84,29.5,
WI-015,Calumet County,Wisconsin,35.9,2.1,106,33.8,
WI-017,Chippewa County,Wisconsin,31.6,0.8,82,30.8,
WI-019,Clark County,Wisconsin,32.1,1.8,102,30.3,
WI-021,Columbia County,Wisconsin,36.2,1.9,106,34.3,
WI-023,Crawford County,Wisconsin,35.6,0,61,35.5,
WI-025,Dane County,Wisconsin,36.7,1.4,99,35.3,
WI-027,Dodge County,Wisconsin,36,1,96,34.9,
WI-029,Door County,Wisconsin,34.7,0.9,87,33.8,
WI-031,Douglas County,Wisconsin,28.8,0.6,79,28.2,
WI-033,Dunn County,Wisconsin,32.1,0.2,68,31.9,
WI-035,Eau Claire County,Wisconsin,32.5,1.2,88,31.3,
WI-037,Florence County,Wisconsin,28.9,1.5,100,27.3,
WI-039,Fond du Lac County,Wisconsin,36,1.7,104,34.3,
WI-041,Forest County,Wisconsin,28.5,1.2,92,27.3,
WI-043,Grant County,Wisconsin,35.7,-0.6,37,36.3,
WI-045,Green County,Wisconsin,36.4,0.4,77,36,
WI-047,Green Lake County,Wisconsin,35.4,1.4,100,34,
WI-049,Iowa County,Wisconsin,35.4,0.5,80,34.9,
WI-051,Iron County,Wisconsin,27.7,-0.2,51,27.9,
WI-053,Jackson County,Wisconsin,33.5,1.8,101,31.7,
WI-055,Jefferson County,Wisconsin,36.7,0.6,80,36.1,
WI-057,Juneau County,Wisconsin,33.3,1,88,32.2,
WI-059,Kenosha County,Wisconsin,38.9,1.3,101,37.6,
WI-061,Kewaunee County,Wisconsin,35.3,1.8,103,33.5,
WI-063,La Crosse County,Wisconsin,34.6,0.1,61,34.5,
WI-065,Lafayette County,Wisconsin,35.5,-0.1,51,35.6,
WI-067,Langlade County,Wisconsin,29.6,1.1,90,28.5,
WI-069,Lincoln County,Wisconsin,29.8,0.5,76,29.3,
WI-071,Manitowoc County,Wisconsin,35.9,1.8,101,34.1,
WI-073,Marathon County,Wisconsin,32,1.4,101,30.5,
WI-075,Marinette County,Wisconsin,32,2.1,106,30,
WI-077,Marquette County,Wisconsin,34.9,1.4,97,33.5,
WI-078,Menominee County,Wisconsin,31.9,1.9,104,30,
WI-079,Milwaukee County,Wisconsin,38.9,1.9,106,37,
WI-081,Monroe County,Wisconsin,32.9,0.2,69,32.6,
WI-083,Oconto County,Wisconsin,32.9,2.1,104,30.9,
WI-085,Oneida County,Wisconsin,28.1,-0.1,60,28.2,
WI-087,Outagamie County,Wisconsin,35.5,2.3,107,33.2,
WI-089,Ozaukee County,Wisconsin,37.1,1.4,99,35.8,
WI-091,Pepin County,Wisconsin,33.2,-0.2,53,33.4,
WI-093,Pierce County,Wisconsin,33.1,0.1,63,33,
WI-095,Polk County,Wisconsin,31.3,0.3,74,30.9,
WI-097,Portage County,Wisconsin,33.2,1.3,101,31.9,
WI-099,Price County,Wisconsin,28.7,0.3,72,28.4,
WI-101,Racine County,Wisconsin,38.4,1.4,102,37,
WI-103,Richland County,Wisconsin,35.1,0.4,78,34.7,
WI-105,Rock County,Wisconsin,37.2,0.5,77,36.8,
WI-107,Rusk County,Wisconsin,30.1,0.1,64,30,
WI-109,St. Croix County,Wisconsin,32.5,0.4,74,32.2,
WI-111,Sauk County,Wisconsin,35,1.1,88,34,
WI-113,Sawyer County,Wisconsin,28.6,0.6,79,28,
WI-115,Shawano County,Wisconsin,33.2,2.1,105,31,
WI-117,Sheboygan County,Wisconsin,36.4,1.7,101,34.7,
WI-119,Taylor County,Wisconsin,30.3,0.7,83,29.6,
WI-121,Trempealeau County,Wisconsin,33.6,0.5,75,33.1,
WI-123,Vernon County,Wisconsin,34.1,-0.1,55,34.2,
WI-125,Vilas County,Wisconsin,27.2,0,62,27.2,
WI-127,Walworth County,Wisconsin,37.2,0.7,85,36.5,
WI-129,Washburn County,Wisconsin,29.1,0.3,69,28.8,
WI-131,Washington County,Wisconsin,35.5,0.8,93,34.6,
WI-133,Waukesha County,Wisconsin,36.9,1.2,96,35.7,
WI-135,Waupaca County,Wisconsin,34.8,2.2,108,32.6,
WI-137,Waushara County,Wisconsin,34.7,1.7,103,33,
WI-139,Winnebago County,Wisconsin,36,1.8,105,34.2,
WI-141,Wood County,Wisconsin,32.7,1.2,94,31.5,
WY-001,Albany County,Wyoming,28.3,1.3,99,27.1,
WY-003,Big Horn County,Wyoming,29.9,0.4,72,29.5,
WY-005,Campbell County,Wyoming,30.9,0.2,65,30.7,
WY-007,Carbon County,Wyoming,29.1,0.8,92,28.3,
WY-009,Converse County,Wyoming,30.8,0.2,70,30.6,
WY-011,Crook County,Wyoming,30.2,0.3,63,29.9,
WY-013,Fremont County,Wyoming,27.8,0.5,80,27.2,
WY-015,Goshen County,Wyoming,32.6,1.1,93,31.5,
WY-017,Hot Springs County,Wyoming,29.7,0,53,29.8,
WY-019,Johnson County,Wyoming,30.5,0,59,30.5,
WY-021,Laramie County,Wyoming,31.7,1.1,95,30.6,
WY-023,Lincoln County,Wyoming,24.6,0,54,24.6,
WY-025,Natrona County,Wyoming,30.5,0.1,60,30.5,
WY-027,Niobrara County,Wyoming,32,1.2,97,30.8,
WY-029,Park County,Wyoming,26.1,0.2,65,26,
WY-031,Platte County,Wyoming,32.5,0.9,90,31.5,
WY-033,Sheridan County,Wyoming,30.1,0.4,73,29.7,
WY-035,Sublette County,Wyoming,21.2,0.3,72,21,
WY-037,Sweetwater County,Wyoming,28.2,0.8,84,27.4,
WY-039,Teton County,Wyoming,22.1,-0.5,36,22.6,
WY-041,Uinta County,Wyoming,26.2,-0.3,46,26.5,
WY-043,Washakie County,Wyoming,30.6,-0.3,48,30.9,
WY-045,Weston County,Wyoming,30.5,0.4,75,30.2,
